Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Temperature Differential,Mechanical Power,Type_H,Type_L,Type_M,failure_probability,anomaly_score,unified_risk_score,risk_band,actual_failure
1.3494886616883446,1.3478568589953903,0.0503242720178993,-0.3311649116573265,-0.5295715320229769,-0.700758492015675,-0.3499327625675121,0.0,0.0,1.0,0.001488168225392962,0.3369632674195957,0.13567820790307406,Low,0
1.2994065083904698,0.2662928809907446,-1.1464300649102064,1.726437976425083,-0.6396205367479536,-2.201071058553623,1.748030669211136,0.0,1.0,0.0,0.9659493072069255,0.5375318684501017,0.794582331704196,Critical,1
-0.6037153169294313,-0.0716958621357025,-1.333631860630804,2.168069815818381,-0.9697675509228836,1.099616587829749,2.1673040818390956,0.0,0.0,1.0,0.01556521925553593,0.6478539022702254,0.26848069246141176,Medium,0
-0.3533045504399714,-0.7476733483885967,2.1897733659675858,-1.535615382729957,-0.1050967995123527,-0.4006959787081422,-1.3897402858471573,0.0,0.0,1.0,0.001189257045893461,0.5450402950231831,0.2187296722368093,Low,0
-1.254783309802033,-1.2884553373908814,-1.3135745253750255,2.73014670231894,0.6809675199517662,0.5995123989838421,2.74068249758257,0.0,0.0,1.0,0.985450155718655,0.7692327852873126,0.898963207546118,Critical,1
-0.9542903900146694,-0.8828688456391679,1.073248370062593,-0.973538496229396,-0.9226036917550364,0.5995123989837853,-0.8630667386833292,0.0,1.0,0.0,0.001189257045893461,0.19575166025236762,0.07901421832848313,Low,0
1.3494886616883446,1.5506501048712666,2.1897733659675858,-1.4653557719173869,-1.661504152051308,-0.4006959787080853,-1.2615775048788576,0.0,1.0,0.0,0.0012038489692639488,0.5122567269582886,0.20562500016487384,Low,0
-0.9042082367167944,-1.085662091515044,-0.9525424907710162,1.3851770096211706,0.4608695105018128,0.199429047907037,1.446454954252357,0.0,1.0,0.0,0.0021150851807441675,0.18213153055885228,0.07412166333198741,Low,0
-1.304865463099936,-0.4772823538874159,0.2241545109013113,-0.4014245224698969,0.2879353602197067,1.899783289983359,-0.3637876656923345,0.0,0.0,1.0,0.001189257045893461,0.3633596064231905,0.1460573967968123,Low,0
0.2476812891347267,0.3338906296160494,0.0369527151807137,-0.3813503479520194,-1.5042912881584842,-0.000612627631337,-0.4328453905136358,0.0,1.0,0.0,0.0012296655063114168,0.10956083378595487,0.044562132818168794,Low,0
-1.0544546966104762,-1.761639577767938,-0.8522558144921246,1.284806137031785,-1.6929467248298729,-0.5007168164773008,1.3877243549465696,0.0,0.0,1.0,0.001989898849833158,0.6590817255740111,0.26482662953950437,Medium,0
-0.9042082367167944,-0.6800755997632919,-0.5981962345855993,0.4216166327630672,0.6180823743946366,0.7995540745222163,0.3642549748966229,0.0,0.0,1.0,0.0015210988855598915,0.2034468479281107,0.08229139850258023,Low,0
-1.354947616397811,-1.018064342889739,-1.206602070677541,1.7665863254608374,1.2312125435766494,1.1996374255989646,1.7505139093160114,0.0,1.0,0.0,0.048379103898869895,0.4371194068458235,0.20387522507765135,Low,0
-0.8541260834188912,-1.4912485832667572,-0.9257993770966452,1.043916042817259,-0.1050967995123527,-0.5007168164773008,1.00128489481641,0.0,0.0,1.0,0.001799156127238872,0.4214414218784854,0.16965606242773748,Low,0
1.950474501263043,2.0914320938735895,0.3712416361103522,-0.812945100086379,0.0049522052126239,-0.8007793297848336,-0.9265174650138608,0.0,1.0,0.0,0.0012038489692639488,0.39506349525584233,0.15874770748389533,Low,0
0.4980920556241866,1.483052356245962,0.6587301081098413,-0.7426854892738086,-0.6081779639693888,1.1996374255989646,-0.6789817847183268,0.0,0.0,1.0,0.0012038489692639488,0.4356570627832948,0.1749851344948763,Low,0
-1.304865463099936,-0.815271097013863,-0.4243659957021873,-0.1003119047017394,0.3193779329982714,1.3996791011373957,-0.2742136476236079,0.0,1.0,0.0,0.001189257045893461,0.11290514311407171,0.04587561147316477,Low,0
-0.0027294773547332,-0.3420868566368448,1.6749684277359425,-1.5155412082120798,-0.5924566775801064,-0.5007168164773008,-1.542055533073594,1.0,0.0,0.0,0.001189257045893461,0.7220282653363699,0.289524860362084,Medium,0
-1.2047011565041297,-0.9504665942644344,-0.0165335121680283,5.896788764643877e-05,0.2407715010518595,0.9995957500605904,0.1107871099061087,0.0,1.0,0.0,0.001189257045893461,0.05818504697593943,0.023987573017911847,Low,0
1.0990778951988849,1.0098681158689435,1.3607368420620822,-1.505504120953141,0.1307224963268829,-0.700758492015675,-1.6402913291271826,0.0,0.0,1.0,0.0012842961522475948,0.5166777845332942,0.20744169150466624,Low,0
0.8486671287094248,0.4690861268666205,1.5546244162012726,-1.415170335622694,-1.6457828656620257,-1.000821005323265,-1.41249346601445,0.0,1.0,0.0,0.0013978828550958537,0.37198918994948854,0.14963440569285294,Low,0
-0.6537974702273347,-0.1392936107609688,-0.9124278202594596,0.0301702296644619,-1.5200125745477666,1.099616587829806,-0.376184157961912,0.0,1.0,0.0,0.0017768755625647793,0.22028314845952995,0.08917938472135085,Low,0
1.4496529682841228,1.6858456021218378,0.9930190290394798,-0.9133159726757648,-0.450965100076565,-0.4006959787080853,-0.7996258664801983,0.0,0.0,1.0,0.0012038489692639488,0.4770637008176487,0.19154778970861785,Low,0
-0.6037153169294313,-0.9504665942644344,-0.0432766258423994,-0.2307940390679407,0.9796719613481312,-0.2006543031697112,-0.2503863675696824,1.0,0.0,0.0,0.001189257045893461,0.5348159989423346,0.2146399538044699,Low,0
-0.8541260834188912,-0.9504665942644344,0.117182056203827,0.0301702296644619,0.50803336966966,0.2994498856762525,0.2353826967554996,0.0,1.0,0.0,0.001189257045893461,0.039130878286059184,0.016365905541959748,Low,0
-0.4534688570357496,0.1310973837401734,-1.4272327584911029,1.4855478822105566,1.9386704310943563,1.099616587829749,1.1998258536776507,0.0,1.0,0.0,0.9541819481088708,0.46699901562355606,0.7593087751147449,Critical,1
1.4496529682841228,0.8070748699930677,-1.3403176390493967,1.3751399223622327,1.4513105530266026,-1.7009668697076024,1.1258607734110009,0.0,0.0,1.0,0.8260401895016486,0.6670463809611732,0.7624426660854584,Critical,1
-2.056097762568316,-2.3024215667702226,0.9863332506208872,-1.3348736375511852,-0.8597185461979069,0.6995332367530576,-1.497150274510427,0.0,1.0,0.0,0.001189257045893461,0.6161493808681663,0.2471733065748026,Low,0
0.6483385155178683,0.5366838754919253,1.2604501657831906,-1.0538351943009048,-0.7182269686943654,-0.5007168164773008,-0.9149782818281088,0.0,1.0,0.0,0.0013978828550958537,0.16852860200822978,0.06825017051634942,Low,0
0.347845595730505,0.4014883782413541,-0.3775655467720379,-0.3010536498805111,-1.1741442739835544,-0.1006334654004957,-0.5378115555816307,0.0,0.0,1.0,0.0012296655063114168,0.26804823283853463,0.10795709243920071,Low,0
-1.4050297696957144,-1.018064342889739,0.4915856476450221,0.0703185787002168,0.7910165246767428,1.29965826336818,0.5209947253257932,0.0,0.0,1.0,0.001189257045893461,0.3707400115878999,0.14900955886269604,Low,0
-0.7038796235252095,-0.2068913593862736,-0.6784255756087126,0.582210028906084,0.0835586371590358,1.099616587829749,0.5372934520458885,0.0,1.0,0.0,0.0016959057239025034,0.048342943719519936,0.020354720922149478,Low,0
0.8486671287094248,0.8070748699930677,0.725587892295769,-1.003649758006212,0.8381803838445899,-0.5007168164773008,-1.066781114429729,1.0,0.0,0.0,0.0012842961522475948,0.6220925171139139,0.24960758453691412,Low,0
-1.1546190032062544,-1.8968350750185092,0.9194754664349594,-0.7326484020148699,-1.2055868467621191,-0.5007168164773008,-0.5372597244472129,0.0,1.0,0.0,0.001189257045893461,0.3249944222780325,0.13071132313874909,Low,0
-1.8557691493767308,-1.829237326393204,-0.8856847065850885,1.2747690497728468,-1.2055868467621191,0.9995957500605904,1.3479333885041602,0.0,1.0,0.0,0.002018166388747839,0.48129107970424345,0.1937273317149461,Low,0
1.149160048496788,1.0774658644942483,0.9194754664349594,-0.682462965720177,-0.8754398325871893,-0.700758492015675,-0.455076301928712,0.0,0.0,1.0,0.0012842961522475948,0.3786585141769349,0.15223398336212254,Low,0
-1.2047011565041297,-1.085662091515044,0.5383860965751716,-0.903278885416826,-0.9383249781443188,0.7995540745221594,-0.9908057921734162,0.0,0.0,1.0,0.001189257045893461,0.4005777907058802,0.16094467050988817,Low,0
2.0506388078588493,2.226627591124161,1.0598768132254075,-0.7527225765327473,0.4137056513339657,-0.8007793297848904,-0.5028786739475669,1.0,0.0,0.0,0.0012038489692639488,0.8475060573335818,0.3397247323149911,Medium,0
0.3979277490284083,0.4014883782413541,0.8860465743419955,-0.9434272344525804,0.4923120832803776,-0.2006543031697112,-0.8975069139473768,0.0,1.0,0.0,0.0012296655063114168,0.10945386927160765,0.04451934701242991,Low,0
0.1475169825389484,1.2802591103700858,-0.9391709339338306,0.903396821192119,1.3569828346909083,1.5997207766757129,0.7995906151870712,1.0,0.0,0.0,0.005305376241195574,0.7628136175825201,0.3083086727777254,Medium,0
1.5498172748799297,0.9422703672436388,2.0092573486655807,-1.6761346043550969,0.8381803838445899,-1.7009668697076592,-1.7080581632590448,0.0,0.0,1.0,0.004853608356625806,0.7467080650646372,0.3015953910398304,Medium,0
-1.2047011565041297,-0.3420868566368448,2.4672331703391857,-1.9571730476053777,1.76573628081225,1.8997832899833025,-1.869843226917169,0.0,1.0,0.0,0.07440378651864622,0.7567655456476059,0.3473484901702301,Medium,0
0.5982563622199649,0.4014883782413541,-0.9725998260267944,0.9234709957099964,-0.0422116539552232,-0.6007376542464594,0.8027439359551676,0.0,1.0,0.0,0.0020628168681695674,0.06726276441891138,0.028142795888466292,Low,0
-0.3533045504399714,-0.7476733483885967,0.6186154375982847,-0.8932417981578874,0.6966888063410486,-0.4006959787081422,-0.9381551894736144,0.0,1.0,0.0,0.001189257045893461,0.11332619598319897,0.04604403262081567,Low,0
-0.7539617768231129,-0.3420868566368448,-0.3374508762604813,-0.1906456900321865,0.8224590974553075,0.9995957500605904,-0.3555101986760821,0.0,1.0,0.0,0.001189257045893461,0.06006049508331741,0.024737752260863038,Low,0
-0.7539617768231129,-0.9504665942644344,-0.9792856044453871,1.4453995331748024,-1.0012101237014484,0.0994082101378783,1.507077546019002,0.0,0.0,1.0,0.002212876820290076,0.42867405914502216,0.17279734975018293,Low,0
-0.6037153169294313,-0.815271097013863,-0.5714531209112282,0.993730606522566,-1.6300615792727433,-0.000612627631337,1.1933122754660532,1.0,0.0,0.0,0.0016959057239025034,0.6676848219621456,0.26809147221919977,Medium,0
-1.304865463099936,-0.4096846052621496,0.057010050436492,0.2208748875842955,0.4137056513339657,1.9998041277525176,0.487786315986782,0.0,0.0,1.0,0.001189257045893461,0.3964803098000487,0.15930567814755558,Low,0
0.9488314353052032,0.5366838754919253,0.1773540619711619,-0.4716841332824673,-0.6710631095265183,-1.1008418430924232,-0.4960202012769587,0.0,0.0,1.0,0.0013978828550958537,0.24924046765955568,0.10053491677687978,Low,0
0.6483385155178683,0.7394771213678013,-1.5208336563514016,0.9234709957099964,1.6399659896979912,-0.2006543031697112,0.4051890201174686,0.0,1.0,0.0,0.23118951757132108,0.28916914703396335,0.254381369356378,Medium,0
0.54817420892209,0.5366838754919253,-0.404308660446409,0.9335080829689344,0.1307224963268829,-0.3006751409389267,1.22932911111415,0.0,1.0,0.0,0.0016519099428965647,0.1174830563487681,0.047984368505245185,Low,0
0.1975991358368233,-0.3420868566368448,2.3903467185253686,-1.8166538259802376,1.7814575672015325,-0.9008001675540492,-1.837649792700389,0.0,0.0,1.0,0.07855836648583127,0.7350520388777715,0.34115583544260736,Medium,0
0.54817420892209,1.5506501048712666,1.0130763642952585,-1.0337610197830278,-0.3880799545194355,1.1996374255989646,-0.9893867978277736,0.0,1.0,0.0,0.0012038489692639488,0.31632391168112967,0.12725187405401026,Low,0
1.2994065083904698,1.0774658644942483,-0.5179668935624862,-0.3010536498805111,0.4294269377232481,-1.000821005323265,-0.6143781254819602,0.0,1.0,0.0,0.0016426134167653636,0.17317259752659314,0.07025460706069647,Low,0
-0.8040439301210163,-1.018064342889739,1.9825142349912095,-1.5757637317657112,0.7124100927303308,0.0994082101378783,-1.537207302392646,1.0,0.0,0.0,0.001189257045893461,0.7899054649949336,0.31667574022550954,Medium,0
-1.4551119229935894,-1.018064342889739,-0.7051686892830836,5.896788764643877e-05,-1.1427017012049896,1.3996791011373386,-0.2952029389862474,0.0,1.0,0.0,0.0015210988855598915,0.2509017683534586,0.1012733666727194,Low,0
0.9989135886031064,0.4014883782413541,0.2174687324827185,0.1004298404770322,1.199769970798085,-1.4009043564000128,0.4027649047769941,0.0,0.0,1.0,0.002885377336096457,0.3683939950075216,0.14908882440466653,Low,0
1.0990778951988849,0.5366838754919253,-1.273459854863469,0.7829517740848557,-0.8439972598086245,-1.4009043564000128,0.3997101252829008,0.0,1.0,0.0,0.4687935642145166,0.22625886695384312,0.37177968531024724,Medium,0
0.3979277490284083,1.618247853496533,-0.4377375525393728,1.917142634344916,-0.2623096634051765,1.5997207766757129,2.6197957579334674,0.0,1.0,0.0,0.9599275891754507,0.6003139403038156,0.8160821296267966,Critical,1
-2.106179915866191,-2.437617064020832,-1.2801456332820618,1.3249544860675395,-0.6396205367479536,0.5995123989837853,1.1075123881916429,0.0,1.0,0.0,0.004669214488110828,0.5782511189326864,0.23410197626594106,Low,0
0.8486671287094248,0.6718793727424964,-0.170306415795662,0.4015424582451898,1.2469338299659318,-0.700758492015675,0.6133476073214033,0.0,0.0,1.0,0.0015684452063875706,0.27546124178329323,0.11112556383714985,Low,0
0.347845595730505,0.6042816241171917,-0.2973362057489247,-0.1103489919606781,-0.0264903675659408,0.199429047907037,-0.2158377969042315,0.0,0.0,1.0,0.0013978828550958537,0.2128052993968717,0.0859608494718062,Low,0
0.9488314353052032,-0.27448910801154,-0.5647673424926355,0.3212457601736814,1.844342712758662,-2.301091896322725,0.2435419142429496,0.0,1.0,0.0,0.33175743568408256,0.4634917444066469,0.3844511591731083,Medium,0
1.199242201794663,1.0774658644942483,0.0904389425294559,-0.0902748174428006,-0.5924566775801064,-0.8007793297848336,0.0369205709134608,1.0,0.0,0.0,0.0012842961522475948,0.5730998372328951,0.23001051258450664,Low,0
-0.8040439301210163,-0.4772823538874159,-1.1731731785845776,1.0639902173351363,-1.5671764337156138,0.8995749122914317,0.8442298123104303,0.0,0.0,1.0,0.004298764052378189,0.4171221411928087,0.16942811490855042,Low,0
0.2476812891347267,1.0098681158689435,-0.2705930920745536,-0.160534428255371,-0.6396205367479536,0.9995957500605904,-0.2739180238015996,0.0,1.0,0.0,0.0012842961522475948,0.12821662143518764,0.05205722626542361,Low,0
1.0990778951988849,0.8746726186183724,-0.1368775237026982,-0.3412019989162652,-0.2623096634051765,-0.9008001675540492,-0.4660735081074472,0.0,0.0,1.0,0.0012842961522475948,0.2701594288736616,0.10883434924081321,Low,0
1.4496529682841228,1.6858456021218378,2.4672331703391857,-1.605874993542527,-1.4256848562120723,-0.4006959787080853,-1.361813688794708,0.0,0.0,1.0,0.0012038489692639488,0.7371598887208999,0.29558626486991835,Medium,0
0.1975991358368233,-0.27448910801154,-1.1664874001659848,0.5922471161650227,-0.6867843959158006,-0.8007793297848336,0.2211927532990692,0.0,1.0,0.0,0.004298764052378189,0.11154610610113731,0.04719770087188185,Low,0
0.0473526759431701,-0.3420868566368448,0.1773540619711619,0.060281491441278,-0.7653908278622126,-0.6007376542465164,0.3171522459231897,0.0,1.0,0.0,0.001189257045893461,0.06034671337513842,0.02485223957759144,Low,0
-0.4534688570357496,-1.220857588765615,-0.6383109050971559,0.5219875053524531,-0.985488837312166,-0.900800167554106,0.4795285572253315,0.0,0.0,1.0,0.0016959057239025034,0.34814108506140323,0.1402739774589028,Low,0
-0.6537974702273347,-0.2068913593862736,0.611929659179692,-0.541943744095037,-1.5671764337156138,0.9995957500605904,-0.3818010105800817,0.0,0.0,1.0,0.001189257045893461,0.3493905194617168,0.1404697620122228,Low,0
-0.8040439301210163,-1.356053086016186,-0.1034486316097343,0.2810974111379265,0.2722140738304243,-0.4006959787080853,0.4775577317452702,0.0,1.0,0.0,0.001189257045893461,0.10482667989558295,0.04264422618576926,Low,0
-0.0528116306526365,-0.5448801025127208,0.057010050436492,0.3212457601736814,0.382263078555401,-0.700758492015675,0.6394413366773976,0.0,0.0,1.0,0.001189257045893461,0.22795896687147213,0.09189714097612493,Low,0
0.6984206688157432,0.4690861268666205,-0.2906504273303319,0.4617649817988214,-0.3094735225730236,-0.700758492015675,0.6232214429765033,0.0,1.0,0.0,0.001583443086644866,0.04005847463676375,0.01697345570669242,Low,0
0.4480099023262832,1.3478568589953903,-0.8923704850036812,0.2710603238789885,1.6399659896979912,1.099616587829806,-0.0338813344576935,1.0,0.0,0.0,0.12796433609387683,0.6980152445874724,0.3559846994913151,Medium,0
-0.1028937839505114,-0.2068913593862736,2.4672331703391857,-1.826690913239176,0.5237546560589423,-0.1006334654005525,-1.8089939902203167,0.0,0.0,1.0,0.001189257045893461,0.6239695663594225,0.25030138077130504,Medium,0
1.199242201794663,0.8070748699930677,-0.4310517741207801,0.391505370986251,0.6966888063410486,-1.2008626808616387,0.4298046303634178,0.0,1.0,0.0,0.0013612487663756685,0.11499539272254793,0.046814906348844575,Low,0
1.4997351215820265,1.8210410993724089,0.1372393914596053,0.1807265385485406,0.052116064380471,-0.3006751409389267,0.4765526107504401,0.0,1.0,0.0,0.0012759874977108705,0.2503900336962207,0.10092160597711482,Low,0
0.1475169825389484,-0.0716958621357025,-0.2438499784001825,-0.1504973409964323,-1.1741442739835544,-0.4006959787081422,-0.2440600177786901,0.0,0.0,1.0,0.0013095503215329047,0.2366518217335223,0.09544645888632868,Low,0
-0.8541260834188912,-0.9504665942644344,-0.6583682403529343,0.953582257486812,-0.2623096634051765,0.2994498856762525,1.0729441092713907,1.0,0.0,0.0,0.0016959057239025034,0.5750515091143026,0.23103814708006254,Low,0
-1.254783309802033,-0.4096846052621496,0.9863332506208872,-0.5620179186129144,0.633803660783919,1.8997832899833025,-0.223937889627278,0.0,0.0,1.0,0.001189257045893461,0.44391042309607454,0.1782777234659659,Low,0
-1.104536849908351,-0.7476733483885967,2.2766884854092915,-1.4452815973995097,1.4513105530266026,1.099616587829749,-1.1921650314711445,0.0,1.0,0.0,0.0018972898650567922,0.45070388906641806,0.1814199295456013,Low,1
1.399570814986248,0.5366838754919253,-0.8589415929107174,1.0539531300761975,-1.2213081331514015,-2.001029383015192,1.0647651835291414,0.0,1.0,0.0,0.010724441406065549,0.373271622984762,0.15574331403754416,Low,0
-1.254783309802033,-1.085662091515044,-0.6048820130041921,-0.4114616097288356,-1.4885700017692018,0.8995749122913749,-0.8178658562981537,0.0,1.0,0.0,0.0015210988855598915,0.2506751679573838,0.10118272651428947,Low,0
-1.805686996078856,-1.9644328236437756,0.7189021138771763,-0.7527225765327473,0.6023610880053543,0.6995332367530576,-0.6662108356075381,1.0,0.0,0.0,0.001189257045893461,0.7426258251105785,0.2977638842717675,Medium,0
